incident_id,date,year,month,month_name,hour,time_slot,emirate,incident_type,road_type,vehicle_type,weather_condition,severity_score,fatalities,injuries,response_time_min,fine_aed
INC-00191,2023-03-21,2023,3,March,21,Night (19-24),Dubai,Parking Violation,Highway,Truck,Sandstorm,5,0,6,11.2,0
INC-00192,2020-05-31,2020,5,May,16,Evening Rush (15-19),Dubai,Distracted Driving,Highway,Sedan,Rain,4,1,7,7.5,0
INC-00193,2019-02-09,2019,2,February,19,Night (19-24),Ajman,Wrong Way Driving,Residential,Truck,Fog,5,0,0,13.9,0
INC-00194,2020-12-17,2020,12,December,16,Evening Rush (15-19),Abu Dhabi,Reckless Driving,Coastal Road,Sedan,Clear,2,0,0,8.6,3000
INC-00195,2019-03-24,2019,3,March,11,Midday (9-15),Umm Al Quwain,Wrong Way Driving,Highway,Truck,Heatwave,4,0,3,14.7,0
INC-00196,2020-02-13,2020,2,February,9,Midday (9-15),Ras Al Khaimah,Pedestrian Accident,Urban Street,Sedan,Rain,4,0,2,11.6,0
INC-00197,2020-05-03,2020,5,May,15,Evening Rush (15-19),Sharjah,Tailgating,Urban Street,SUV,Sandstorm,2,0,0,10.1,2000
INC-00198,2020-03-22,2020,3,March,5,Early Morning (0-6),Dubai,Distracted Driving,Residential,SUV,Sandstorm,4,0,4,4.0,0
INC-00199,2023-04-20,2023,4,April,22,Night (19-24),Abu Dhabi,Parking Violation,Industrial Zone,Sedan,Rain,2,0,4,12.3,2000
INC-00200,2023-03-12,2023,3,March,13,Midday (9-15),Dubai,Reckless Driving,Residential,SUV,Clear,4,0,2,4.5,0
INC-00201,2020-09-29,2020,9,September,12,Midday (9-15),Ajman,Parking Violation,Industrial Zone,Sedan,Heatwave,1,0,0,11.4,800
INC-00202,2022-03-25,2022,3,March,13,Midday (9-15),Dubai,Tailgating,Urban Street,Sedan,Clear,4,0,6,9.7,0
INC-00203,2021-03-23,2021,3,March,11,Midday (9-15),Sharjah,Vehicle Collision,Residential,Sedan,Heatwave,5,1,3,17.5,0
INC-00204,2019-06-05,2019,6,June,14,Midday (9-15),Dubai,Signal Violation,Urban Street,Sedan,Clear,3,0,6,8.7,3000
INC-00205,2020-05-12,2020,5,May,11,Midday (9-15),Ajman,Vehicle Collision,Urban Street,SUV,Sandstorm,2,0,2,16.0,3000
INC-00206,2022-05-14,2022,5,May,7,Morning Rush (6-9),Sharjah,DUI,Urban Street,Sedan,Clear,4,1,0,13.3,0
INC-00207,2020-12-12,2020,12,December,9,Midday (9-15),Sharjah,Distracted Driving,Industrial Zone,Truck,Fog,4,0,5,11.3,0
INC-00208,2019-05-22,2019,5,May,8,Morning Rush (6-9),Dubai,Speeding,Highway,Sedan,Heatwave,3,0,2,4.6,400
INC-00209,2023-10-06,2023,10,October,16,Evening Rush (15-19),Dubai,Distracted Driving,Highway,SUV,Sandstorm,3,0,3,10.0,400
INC-00210,2021-06-06,2021,6,June,12,Midday (9-15),Sharjah,Vehicle Collision,Highway,Motorcycle,Clear,5,1,10,7.4,0
INC-00211,2023-12-31,2023,12,December,10,Midday (9-15),Abu Dhabi,Signal Violation,Highway,Motorcycle,Rain,4,0,2,10.3,0
INC-00212,2021-06-10,2021,6,June,10,Midday (9-15),Dubai,Speeding,Industrial Zone,Truck,Clear,2,0,4,5.0,3000
INC-00213,2020-07-07,2020,7,July,16,Evening Rush (15-19),Dubai,DUI,Residential,SUV,Clear,3,0,4,4.5,1000
INC-00214,2021-08-10,2021,8,August,23,Night (19-24),Sharjah,Reckless Driving,Urban Street,Sedan,Sandstorm,4,0,4,8.3,0
INC-00215,2020-10-22,2020,10,October,5,Early Morning (0-6),Abu Dhabi,Wrong Way Driving,Highway,SUV,Heatwave,4,0,1,15.7,0
INC-00216,2020-07-25,2020,7,July,9,Midday (9-15),Dubai,Vehicle Collision,Urban Street,Sedan,Heatwave,5,0,3,7.1,0
INC-00217,2023-03-17,2023,3,March,21,Night (19-24),Umm Al Quwain,Parking Violation,Highway,Sedan,Sandstorm,4,0,6,13.3,0
INC-00218,2020-11-19,2020,11,November,13,Midday (9-15),Abu Dhabi,Signal Violation,Highway,Sedan,Clear,1,0,1,13.0,600
INC-00219,2021-09-25,2021,9,September,5,Early Morning (0-6),Abu Dhabi,Wrong Way Driving,Urban Street,Motorcycle,Heatwave,2,0,2,12.6,800
INC-00220,2020-07-26,2020,7,July,7,Morning Rush (6-9),Ras Al Khaimah,Parking Violation,Urban Street,SUV,Fog,5,0,4,11.7,0
INC-00221,2022-02-12,2022,2,February,14,Midday (9-15),Abu Dhabi,DUI,Urban Street,Truck,Fog,2,0,1,10.9,400
INC-00222,2020-05-09,2020,5,May,9,Midday (9-15),Ajman,Tailgating,Highway,Van,Clear,4,0,7,10.6,0
INC-00223,2022-02-11,2022,2,February,18,Evening Rush (15-19),Sharjah,Signal Violation,Urban Street,Sedan,Clear,4,1,7,12.9,0
INC-00224,2022-08-15,2022,8,August,16,Evening Rush (15-19),Ajman,Signal Violation,Highway,Van,Clear,4,0,7,11.7,0
INC-00225,2023-06-12,2023,6,June,22,Night (19-24),Abu Dhabi,Signal Violation,Urban Street,Sedan,Clear,1,0,1,8.4,600
INC-00226,2021-04-08,2021,4,April,16,Evening Rush (15-19),Abu Dhabi,Tailgating,Highway,Sedan,Clear,4,0,4,13.8,0
INC-00227,2022-09-21,2022,9,September,17,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Highway,Sedan,Sandstorm,4,0,7,10.9,0
INC-00228,2022-02-07,2022,2,February,16,Evening Rush (15-19),Dubai,Signal Violation,Urban Street,Sedan,Clear,3,0,3,5.9,3000
INC-00229,2022-02-01,2022,2,February,8,Morning Rush (6-9),Dubai,Signal Violation,Urban Street,SUV,Clear,2,0,3,3.9,800
INC-00230,2020-09-19,2020,9,September,11,Midday (9-15),Abu Dhabi,Parking Violation,Urban Street,Van,Heatwave,2,0,0,11.3,3000
INC-00231,2020-01-30,2020,1,January,6,Morning Rush (6-9),Dubai,Pedestrian Accident,Highway,Truck,Clear,2,0,4,8.3,3000
INC-00232,2020-01-15,2020,1,January,0,Early Morning (0-6),Dubai,Parking Violation,Highway,Sedan,Clear,2,0,3,4.6,800
INC-00233,2023-01-23,2023,1,January,10,Midday (9-15),Dubai,Parking Violation,Industrial Zone,Sedan,Clear,3,0,6,4.4,2000
INC-00234,2022-05-07,2022,5,May,17,Evening Rush (15-19),Dubai,Wrong Way Driving,Urban Street,Motorcycle,Sandstorm,3,0,0,7.9,600
INC-00235,2020-08-29,2020,8,August,22,Night (19-24),Abu Dhabi,Speeding,Residential,Bus,Clear,2,0,1,13.0,800
INC-00236,2019-01-29,2019,1,January,18,Evening Rush (15-19),Dubai,DUI,Industrial Zone,SUV,Fog,5,0,2,7.5,0
INC-00237,2020-07-15,2020,7,July,4,Early Morning (0-6),Abu Dhabi,Tailgating,Highway,Van,Clear,1,0,0,10.2,2000
INC-00238,2020-08-21,2020,8,August,17,Evening Rush (15-19),Dubai,Tailgating,Highway,Van,Sandstorm,5,1,2,7.8,0
INC-00239,2022-07-30,2022,7,July,10,Midday (9-15),Sharjah,Tailgating,Residential,Sedan,Clear,4,0,7,15.6,0
INC-00240,2019-07-30,2019,7,July,1,Early Morning (0-6),Dubai,DUI,Residential,SUV,Clear,5,3,9,10.2,0
INC-00241,2020-08-05,2020,8,August,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Residential,SUV,Clear,3,0,3,10.2,800
INC-00242,2020-01-13,2020,1,January,18,Evening Rush (15-19),Fujairah,Pedestrian Accident,Urban Street,Bus,Clear,5,3,4,12.1,0
INC-00243,2023-10-31,2023,10,October,15,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,Bus,Clear,3,0,6,10.2,400
INC-00244,2021-03-31,2021,3,March,12,Midday (9-15),Abu Dhabi,Signal Violation,Highway,Sedan,Sandstorm,4,1,0,8.2,0
INC-00245,2019-11-07,2019,11,November,16,Evening Rush (15-19),Ras Al Khaimah,Vehicle Collision,Industrial Zone,Sedan,Clear,2,0,4,18.4,800
INC-00246,2019-06-24,2019,6,June,22,Night (19-24),Dubai,Vehicle Collision,Residential,Sedan,Sandstorm,5,0,1,10.1,0
INC-00247,2022-02-16,2022,2,February,23,Night (19-24),Abu Dhabi,Reckless Driving,Highway,Truck,Rain,4,0,3,8.4,0
INC-00248,2023-05-08,2023,5,May,11,Midday (9-15),Dubai,Tailgating,Highway,SUV,Fog,4,0,7,7.9,0
INC-00249,2021-06-25,2021,6,June,20,Night (19-24),Sharjah,Parking Violation,Highway,SUV,Sandstorm,3,0,4,11.4,1000
INC-00250,2020-09-17,2020,9,September,7,Morning Rush (6-9),Ajman,Vehicle Collision,Urban Street,Truck,Clear,3,0,0,9.4,2000
INC-00251,2023-02-24,2023,2,February,14,Midday (9-15),Abu Dhabi,Distracted Driving,Residential,Sedan,Sandstorm,2,0,1,9.6,3000
INC-00252,2020-03-08,2020,3,March,10,Midday (9-15),Fujairah,Tailgating,Industrial Zone,SUV,Clear,2,0,0,13.9,600
INC-00253,2020-05-06,2020,5,May,6,Morning Rush (6-9),Abu Dhabi,Signal Violation,Residential,Motorcycle,Clear,2,0,0,6.9,600
INC-00254,2019-01-06,2019,1,January,16,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Highway,Sedan,Clear,3,0,5,16.4,2000
INC-00255,2021-08-20,2021,8,August,11,Midday (9-15),Abu Dhabi,Tailgating,Highway,SUV,Heatwave,2,0,1,17.6,800
INC-00256,2022-12-18,2022,12,December,16,Evening Rush (15-19),Abu Dhabi,Tailgating,Urban Street,Sedan,Fog,3,0,6,17.7,1000
INC-00257,2019-05-26,2019,5,May,10,Midday (9-15),Dubai,Signal Violation,Urban Street,SUV,Fog,5,1,4,6.7,0
INC-00258,2023-06-02,2023,6,June,5,Early Morning (0-6),Abu Dhabi,Wrong Way Driving,Coastal Road,SUV,Clear,4,0,3,9.3,0
INC-00259,2021-05-20,2021,5,May,16,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Coastal Road,Truck,Fog,2,0,1,12.9,3000
INC-00260,2019-11-02,2019,11,November,7,Morning Rush (6-9),Umm Al Quwain,Pedestrian Accident,Highway,SUV,Sandstorm,5,0,2,7.9,0
INC-00261,2019-05-27,2019,5,May,21,Night (19-24),Dubai,Distracted Driving,Industrial Zone,Motorcycle,Clear,1,0,1,9.5,2000
INC-00262,2023-03-14,2023,3,March,13,Midday (9-15),Abu Dhabi,Vehicle Collision,Coastal Road,Bus,Clear,4,0,4,10.4,0
INC-00263,2021-06-18,2021,6,June,0,Early Morning (0-6),Sharjah,Wrong Way Driving,Residential,Truck,Clear,2,0,2,11.7,3000
INC-00264,2021-04-04,2021,4,April,8,Morning Rush (6-9),Dubai,Pedestrian Accident,Urban Street,Motorcycle,Heatwave,5,0,8,7.4,0
INC-00265,2022-01-10,2022,1,January,7,Morning Rush (6-9),Dubai,Signal Violation,Urban Street,SUV,Rain,3,0,0,4.1,2000
INC-00266,2019-03-23,2019,3,March,5,Early Morning (0-6),Sharjah,Signal Violation,Highway,Motorcycle,Clear,5,1,5,8.7,0
INC-00267,2022-05-21,2022,5,May,19,Night (19-24),Abu Dhabi,Wrong Way Driving,Urban Street,Van,Fog,3,0,0,13.3,600
INC-00268,2022-10-12,2022,10,October,10,Midday (9-15),Dubai,Wrong Way Driving,Highway,Sedan,Clear,4,1,0,5.9,0
INC-00269,2023-04-16,2023,4,April,11,Midday (9-15),Sharjah,Speeding,Urban Street,Sedan,Clear,4,0,4,13.3,0
INC-00270,2022-03-26,2022,3,March,17,Evening Rush (15-19),Dubai,Pedestrian Accident,Highway,Motorcycle,Sandstorm,2,0,1,10.1,1000
INC-00271,2021-11-28,2021,11,November,6,Morning Rush (6-9),Abu Dhabi,Distracted Driving,Urban Street,SUV,Sandstorm,4,0,4,13.9,0
INC-00272,2020-01-07,2020,1,January,13,Midday (9-15),Dubai,Tailgating,Residential,Sedan,Fog,5,0,6,14.2,0
INC-00273,2022-07-24,2022,7,July,7,Morning Rush (6-9),Dubai,Pedestrian Accident,Highway,Sedan,Clear,4,0,1,5.1,0
INC-00274,2021-08-20,2021,8,August,21,Night (19-24),Dubai,Distracted Driving,Urban Street,SUV,Clear,2,0,2,9.4,800
INC-00275,2022-10-04,2022,10,October,10,Midday (9-15),Dubai,Distracted Driving,Urban Street,Sedan,Clear,1,0,0,11.1,800
INC-00276,2021-04-23,2021,4,April,18,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,SUV,Heatwave,4,0,4,13.5,0
INC-00277,2022-09-18,2022,9,September,9,Midday (9-15),Sharjah,DUI,Urban Street,SUV,Clear,5,1,8,8.3,0
INC-00278,2019-03-17,2019,3,March,10,Midday (9-15),Abu Dhabi,DUI,Urban Street,SUV,Heatwave,3,0,2,12.6,800
INC-00279,2020-10-24,2020,10,October,10,Midday (9-15),Dubai,Parking Violation,Urban Street,SUV,Sandstorm,2,0,3,8.1,2000
INC-00280,2023-08-17,2023,8,August,11,Midday (9-15),Fujairah,Reckless Driving,Highway,Motorcycle,Heatwave,5,1,10,16.2,0
INC-00281,2023-11-16,2023,11,November,7,Morning Rush (6-9),Abu Dhabi,Wrong Way Driving,Highway,Sedan,Clear,3,0,3,10.5,400
INC-00282,2020-01-20,2020,1,January,22,Night (19-24),Abu Dhabi,Wrong Way Driving,Industrial Zone,SUV,Clear,3,0,4,13.7,1000
INC-00283,2022-07-04,2022,7,July,9,Midday (9-15),Sharjah,Wrong Way Driving,Urban Street,SUV,Clear,3,0,0,10.5,600
INC-00284,2020-06-30,2020,6,June,17,Evening Rush (15-19),Dubai,Speeding,Highway,Sedan,Heatwave,3,0,2,11.0,1000
INC-00285,2023-12-09,2023,12,December,12,Midday (9-15),Dubai,Pedestrian Accident,Residential,Motorcycle,Fog,5,1,1,6.6,0
INC-00286,2019-03-01,2019,3,March,17,Evening Rush (15-19),Dubai,DUI,Highway,Sedan,Clear,5,0,9,10.0,0
INC-00287,2023-06-25,2023,6,June,8,Morning Rush (6-9),Ajman,Vehicle Collision,Highway,Sedan,Heatwave,2,0,1,11.0,800
INC-00288,2022-02-02,2022,2,February,4,Early Morning (0-6),Abu Dhabi,Parking Violation,Residential,Bus,Fog,2,0,3,13.3,400
INC-00289,2020-04-05,2020,4,April,18,Evening Rush (15-19),Ras Al Khaimah,Reckless Driving,Residential,Motorcycle,Fog,5,1,1,7.3,0
INC-00290,2021-08-03,2021,8,August,11,Midday (9-15),Dubai,Signal Violation,Highway,SUV,Clear,5,0,10,3.7,0
INC-00291,2023-09-01,2023,9,September,22,Night (19-24),Dubai,Wrong Way Driving,Highway,Bus,Clear,2,0,2,10.2,2000
INC-00292,2022-12-15,2022,12,December,22,Night (19-24),Dubai,Vehicle Collision,Urban Street,SUV,Fog,3,0,6,9.8,1000
INC-00293,2021-08-25,2021,8,August,8,Morning Rush (6-9),Abu Dhabi,Signal Violation,Highway,Sedan,Clear,2,0,4,11.9,600
INC-00294,2021-02-24,2021,2,February,15,Evening Rush (15-19),Dubai,Wrong Way Driving,Highway,Bus,Clear,2,0,4,7.1,2000
INC-00295,2023-03-09,2023,3,March,16,Evening Rush (15-19),Ajman,Vehicle Collision,Urban Street,Motorcycle,Sandstorm,5,2,1,10.3,0
INC-00296,2020-07-19,2020,7,July,18,Evening Rush (15-19),Dubai,Signal Violation,Highway,SUV,Clear,4,0,6,2.9,0
INC-00297,2020-11-27,2020,11,November,14,Midday (9-15),Sharjah,Reckless Driving,Industrial Zone,SUV,Clear,5,2,8,3.9,0
INC-00298,2020-07-01,2020,7,July,12,Midday (9-15),Dubai,Distracted Driving,Highway,Sedan,Fog,5,1,4,10.0,0
INC-00299,2023-01-26,2023,1,January,12,Midday (9-15),Fujairah,Tailgating,Highway,SUV,Fog,3,0,4,11.3,2000
INC-00300,2022-09-13,2022,9,September,16,Evening Rush (15-19),Abu Dhabi,Reckless Driving,Urban Street,Van,Heatwave,3,0,1,9.5,1000
INC-00301,2022-01-08,2022,1,January,11,Midday (9-15),Dubai,Reckless Driving,Urban Street,SUV,Rain,3,0,2,7.3,2000
INC-00302,2023-04-12,2023,4,April,15,Evening Rush (15-19),Dubai,DUI,Urban Street,SUV,Clear,3,0,3,1.8,800
INC-00303,2023-11-16,2023,11,November,4,Early Morning (0-6),Ajman,Signal Violation,Highway,Sedan,Heatwave,2,0,1,13.0,2000
INC-00304,2021-02-23,2021,2,February,9,Midday (9-15),Abu Dhabi,Wrong Way Driving,Industrial Zone,Sedan,Rain,2,0,3,16.0,400
INC-00305,2020-10-13,2020,10,October,14,Midday (9-15),Ajman,Vehicle Collision,Urban Street,Truck,Heatwave,4,0,6,9.9,0
INC-00306,2021-03-01,2021,3,March,11,Midday (9-15),Abu Dhabi,Speeding,Industrial Zone,Van,Heatwave,5,1,10,7.5,0
INC-00307,2019-11-08,2019,11,November,0,Early Morning (0-6),Ajman,Vehicle Collision,Highway,Motorcycle,Sandstorm,4,0,0,14.5,0
INC-00308,2019-09-16,2019,9,September,16,Evening Rush (15-19),Ajman,DUI,Residential,Sedan,Clear,3,0,4,8.4,800
INC-00309,2023-11-17,2023,11,November,10,Midday (9-15),Dubai,Wrong Way Driving,Urban Street,Motorcycle,Heatwave,1,0,1,8.2,400
INC-00310,2021-12-13,2021,12,December,6,Morning Rush (6-9),Dubai,Pedestrian Accident,Highway,Bus,Clear,5,0,0,15.6,0
INC-00311,2023-01-19,2023,1,January,14,Midday (9-15),Dubai,Speeding,Residential,SUV,Clear,2,0,1,5.5,400
INC-00312,2021-08-19,2021,8,August,20,Night (19-24),Abu Dhabi,Wrong Way Driving,Residential,Truck,Rain,4,0,4,11.7,0
INC-00313,2020-11-24,2020,11,November,16,Evening Rush (15-19),Ajman,Tailgating,Highway,SUV,Clear,3,0,3,12.8,3000
INC-00314,2019-06-14,2019,6,June,11,Midday (9-15),Dubai,Wrong Way Driving,Urban Street,Sedan,Clear,4,0,8,11.2,0
INC-00315,2021-02-17,2021,2,February,10,Midday (9-15),Abu Dhabi,Speeding,Urban Street,SUV,Fog,5,1,10,13.3,0
INC-00316,2023-01-11,2023,1,January,17,Evening Rush (15-19),Dubai,Distracted Driving,Urban Street,SUV,Rain,5,0,7,4.9,0
INC-00317,2023-11-22,2023,11,November,5,Early Morning (0-6),Dubai,Speeding,Highway,Motorcycle,Clear,3,0,4,11.7,400
INC-00318,2020-04-25,2020,4,April,14,Midday (9-15),Abu Dhabi,Reckless Driving,Urban Street,Sedan,Clear,4,0,4,12.3,0
INC-00319,2020-04-10,2020,4,April,22,Night (19-24),Abu Dhabi,Pedestrian Accident,Coastal Road,SUV,Clear,4,0,6,7.2,0
INC-00320,2019-07-21,2019,7,July,13,Midday (9-15),Dubai,Parking Violation,Coastal Road,Sedan,Clear,4,0,1,5.3,0
INC-00321,2021-06-27,2021,6,June,15,Evening Rush (15-19),Ras Al Khaimah,Speeding,Highway,SUV,Heatwave,2,0,2,11.9,400
INC-00322,2019-04-05,2019,4,April,7,Morning Rush (6-9),Abu Dhabi,Vehicle Collision,Urban Street,Sedan,Clear,2,0,0,13.2,800
INC-00323,2021-01-04,2021,1,January,7,Morning Rush (6-9),Dubai,Parking Violation,Coastal Road,SUV,Clear,2,0,1,10.9,600
INC-00324,2021-12-23,2021,12,December,12,Midday (9-15),Dubai,Signal Violation,Urban Street,Van,Fog,3,0,5,2.5,600
INC-00325,2019-12-15,2019,12,December,15,Evening Rush (15-19),Ras Al Khaimah,Distracted Driving,Urban Street,Truck,Sandstorm,3,0,4,12.3,1000
INC-00326,2022-06-23,2022,6,June,20,Night (19-24),Sharjah,Reckless Driving,Residential,SUV,Clear,4,0,7,11.7,0
INC-00327,2022-04-09,2022,4,April,6,Morning Rush (6-9),Ajman,Parking Violation,Residential,Sedan,Fog,2,0,3,11.6,3000
INC-00328,2020-06-04,2020,6,June,13,Midday (9-15),Umm Al Quwain,Vehicle Collision,Urban Street,Sedan,Heatwave,3,0,5,8.5,400
INC-00329,2023-07-06,2023,7,July,17,Evening Rush (15-19),Dubai,Wrong Way Driving,Urban Street,Truck,Clear,3,0,2,7.7,3000
INC-00330,2022-01-24,2022,1,January,15,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Coastal Road,Sedan,Sandstorm,2,0,3,14.9,800
INC-00331,2022-04-18,2022,4,April,19,Night (19-24),Dubai,Speeding,Highway,Sedan,Clear,2,0,3,4.7,3000
INC-00332,2020-05-27,2020,5,May,22,Night (19-24),Dubai,Vehicle Collision,Highway,SUV,Clear,3,0,2,5.5,600
INC-00333,2021-02-26,2021,2,February,17,Evening Rush (15-19),Sharjah,Parking Violation,Urban Street,Motorcycle,Fog,5,0,1,9.3,0
INC-00334,2020-04-30,2020,4,April,0,Early Morning (0-6),Fujairah,DUI,Coastal Road,Sedan,Heatwave,3,0,2,9.9,2000
INC-00335,2020-08-28,2020,8,August,3,Early Morning (0-6),Dubai,Parking Violation,Highway,Bus,Clear,5,1,4,9.4,0
INC-00336,2019-02-14,2019,2,February,17,Evening Rush (15-19),Ras Al Khaimah,Reckless Driving,Highway,SUV,Clear,5,0,10,13.5,0
INC-00337,2021-03-21,2021,3,March,4,Early Morning (0-6),Abu Dhabi,Tailgating,Urban Street,SUV,Clear,2,0,4,9.9,3000
INC-00338,2023-05-13,2023,5,May,8,Morning Rush (6-9),Ajman,Distracted Driving,Urban Street,Sedan,Sandstorm,5,0,0,13.0,0
INC-00339,2022-05-26,2022,5,May,9,Midday (9-15),Dubai,Vehicle Collision,Coastal Road,Sedan,Rain,4,1,4,3.4,0
INC-00340,2023-05-08,2023,5,May,22,Night (19-24),Sharjah,Wrong Way Driving,Residential,Sedan,Sandstorm,5,0,9,11.6,0
INC-00341,2023-07-01,2023,7,July,19,Night (19-24),Sharjah,Signal Violation,Urban Street,Sedan,Clear,2,0,1,8.7,2000
INC-00342,2020-05-28,2020,5,May,18,Evening Rush (15-19),Sharjah,Signal Violation,Highway,Truck,Rain,4,0,2,14.3,0
INC-00343,2022-07-10,2022,7,July,13,Midday (9-15),Dubai,Reckless Driving,Industrial Zone,Truck,Clear,1,0,2,6.0,3000
INC-00344,2019-03-22,2019,3,March,7,Morning Rush (6-9),Dubai,Reckless Driving,Highway,Truck,Fog,3,0,3,3.4,400
INC-00345,2022-04-01,2022,4,April,19,Night (19-24),Dubai,Parking Violation,Coastal Road,Sedan,Clear,2,0,1,8.6,400
INC-00346,2020-08-27,2020,8,August,15,Evening Rush (15-19),Ajman,Tailgating,Urban Street,Bus,Heatwave,2,0,3,8.8,600
INC-00347,2020-02-16,2020,2,February,22,Night (19-24),Abu Dhabi,Distracted Driving,Highway,SUV,Clear,2,0,4,9.5,800
INC-00348,2021-12-23,2021,12,December,20,Night (19-24),Dubai,DUI,Residential,Van,Clear,3,0,2,9.2,600
INC-00349,2020-06-10,2020,6,June,9,Midday (9-15),Sharjah,Parking Violation,Highway,SUV,Clear,5,1,7,12.0,0
INC-00350,2023-07-10,2023,7,July,12,Midday (9-15),Abu Dhabi,Tailgating,Urban Street,Sedan,Clear,2,0,2,13.8,400
INC-00351,2021-08-17,2021,8,August,11,Midday (9-15),Sharjah,Wrong Way Driving,Residential,SUV,Heatwave,5,2,2,11.2,0
INC-00352,2023-03-25,2023,3,March,15,Evening Rush (15-19),Sharjah,Vehicle Collision,Highway,Truck,Clear,5,0,10,13.1,0
INC-00353,2023-01-23,2023,1,January,4,Early Morning (0-6),Umm Al Quwain,Speeding,Industrial Zone,Sedan,Fog,4,0,6,10.4,0
INC-00354,2023-09-29,2023,9,September,13,Midday (9-15),Dubai,Parking Violation,Coastal Road,Motorcycle,Clear,4,0,5,7.5,0
INC-00355,2019-07-04,2019,7,July,21,Night (19-24),Sharjah,Pedestrian Accident,Urban Street,SUV,Clear,4,0,0,11.9,0
INC-00356,2020-06-25,2020,6,June,13,Midday (9-15),Fujairah,Speeding,Urban Street,Van,Sandstorm,4,0,7,11.2,0
INC-00357,2021-01-24,2021,1,January,0,Early Morning (0-6),Dubai,Reckless Driving,Highway,SUV,Fog,5,1,10,4.4,0
INC-00358,2020-06-20,2020,6,June,8,Morning Rush (6-9),Sharjah,Parking Violation,Urban Street,Van,Sandstorm,4,0,5,8.2,0
INC-00359,2019-08-10,2019,8,August,1,Early Morning (0-6),Ajman,Wrong Way Driving,Highway,Sedan,Heatwave,4,0,7,12.9,0
INC-00360,2019-02-21,2019,2,February,13,Midday (9-15),Abu Dhabi,Distracted Driving,Urban Street,Van,Clear,3,0,4,12.4,800
INC-00361,2022-06-03,2022,6,June,14,Midday (9-15),Dubai,Pedestrian Accident,Urban Street,Sedan,Sandstorm,3,0,0,6.9,3000
INC-00362,2023-08-15,2023,8,August,18,Evening Rush (15-19),Abu Dhabi,Parking Violation,Urban Street,Bus,Clear,3,0,5,11.0,800
INC-00363,2022-08-22,2022,8,August,16,Evening Rush (15-19),Dubai,Signal Violation,Highway,Truck,Rain,3,0,1,5.9,400
INC-00364,2019-03-18,2019,3,March,16,Evening Rush (15-19),Sharjah,Signal Violation,Urban Street,SUV,Heatwave,2,0,3,12.2,400
INC-00365,2019-07-19,2019,7,July,22,Night (19-24),Dubai,Distracted Driving,Residential,Sedan,Clear,2,0,4,10.5,600
INC-00366,2021-03-06,2021,3,March,14,Midday (9-15),Abu Dhabi,Tailgating,Highway,SUV,Clear,3,0,5,10.1,3000
INC-00367,2022-11-27,2022,11,November,4,Early Morning (0-6),Dubai,Reckless Driving,Industrial Zone,Sedan,Heatwave,5,3,6,3.2,0
INC-00368,2022-04-17,2022,4,April,15,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,Motorcycle,Clear,4,0,2,13.4,0
INC-00369,2023-12-19,2023,12,December,10,Midday (9-15),Sharjah,Parking Violation,Coastal Road,Van,Fog,3,0,0,15.1,1000
INC-00370,2022-06-14,2022,6,June,9,Midday (9-15),Sharjah,Vehicle Collision,Residential,Van,Clear,3,0,2,11.0,400
INC-00371,2022-11-14,2022,11,November,19,Night (19-24),Sharjah,Parking Violation,Highway,SUV,Sandstorm,3,0,3,8.2,1000
INC-00372,2020-04-28,2020,4,April,19,Night (19-24),Dubai,Parking Violation,Highway,SUV,Sandstorm,5,0,1,9.8,0
INC-00373,2022-11-05,2022,11,November,0,Early Morning (0-6),Ras Al Khaimah,Pedestrian Accident,Urban Street,Bus,Heatwave,3,0,5,10.1,800
INC-00374,2019-05-05,2019,5,May,17,Evening Rush (15-19),Abu Dhabi,Speeding,Urban Street,Sedan,Heatwave,3,0,1,16.0,400
INC-00375,2023-10-03,2023,10,October,23,Night (19-24),Abu Dhabi,Reckless Driving,Residential,Sedan,Clear,4,0,1,12.0,0
INC-00376,2022-09-19,2022,9,September,2,Early Morning (0-6),Dubai,Speeding,Highway,Truck,Clear,2,0,4,5.1,400
INC-00377,2019-04-14,2019,4,April,12,Midday (9-15),Dubai,Parking Violation,Urban Street,Truck,Sandstorm,5,0,3,5.3,0
INC-00378,2019-09-15,2019,9,September,21,Night (19-24),Ras Al Khaimah,Signal Violation,Industrial Zone,Motorcycle,Heatwave,4,0,3,8.0,0
INC-00379,2019-05-21,2019,5,May,7,Morning Rush (6-9),Abu Dhabi,Vehicle Collision,Highway,SUV,Clear,4,0,8,7.8,0
INC-00380,2020-02-29,2020,2,February,12,Midday (9-15),Ras Al Khaimah,DUI,Highway,Truck,Clear,3,0,6,9.2,600
INC-00381,2020-11-03,2020,11,November,10,Midday (9-15),Sharjah,Speeding,Urban Street,Sedan,Heatwave,4,0,0,10.5,0
INC-00382,2020-07-21,2020,7,July,18,Evening Rush (15-19),Dubai,Pedestrian Accident,Urban Street,Truck,Clear,4,0,2,7.8,0
